text,tox_score,source,has_polite,label,has_strong_obscene,has_mild_negative,gold_label,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENMsg from flc webmaster -NEWLINE_TOKENNEWLINE_TOKENThis is ridiculous! Weve got groupies acting like there 15 again and crazy people messing about. I will put a stop to this! I have better things to be doing with my life than sorting out a stupid war over a band that have not gigged london in years! Its a sad fact . As you know the myspace and difontaine.net will continue to bring you the updates on the band. I would like nothing to do with any other projects so please do not email me about any! This on going battle that has been made out to be difontaines fault is stupid and  many people have blamed myself. I did not bring anyone into the comedy so if anyone suggests that they are LOW! This has all taken my interest from the music and the band. So i conclude with; i suggest that everyone plays game or the web sites WILL be taken down!,0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`I can not believe that I got into Husonds evil trap again, How smart! just because those people were in favor does not mean that I created them and sock puppeting or whatever was the reason. I posted several post on the caucasus forum and asked people to express their opinion. to do that they created an account and they were accused of sock puppeting. the ONLY proof was that all of them had posted on the European forum only and therefore were sock puppets. OFCOURSE they did not post on anything else as they were not the regular users and even if they wanted to post on something else, they could NOT because they were blocked immediately !  there were other people who were in favor of those changes. Stop making me look like I am stupid. If I wanted sock puppeting I would somehow wait a little and make them edit completely different articles. I'am not as NAIVE  as some of the people in here might think or might want me to be. NEWLINE_TOKEN::after I was blocked, COMPLETELY EVERYTHING was reverted, even what was made under concensus which signifies that some user in here could not WAIT to ban me in order to implement their evil and biased plans on this website who they  thinks belongs to them  and several others, and do things like ``european ``portion population that GOD knows where they took from and they dont even count it as a flaw. Double standards... now I know that it is ``better to break your head, than to break your name'' because who will believe a ``silly`` student like me after me trying to make someone ``LOOK`` european..... they will always believe  Husond (a proud european) and the likes. Thanks god that they are so ``powerful`` only in wikipedia and have different worthless awards. they dont have a real knowledge about ``real`` life.... when he was making up those ``European portion`` numbers under some unexisting consensus , he was very active, where is he now???! why does not he do anything to fix it ? banning me is not gonna fix it is it ? but he likes it because everything will be the way HE wants it, and who cares if its wrong. (except several people like Tomeasy and etc.) Husond - your reign is over.You may ban whoever or whatever  you want... it is not gonna help, the problem is still here and the problem is created artificially by people like you, who dont like the truth. SHAMEFUL....  NEWLINE_TOKENNEWLINE_TOKEN`",0.6,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKEN:I posted a comment stating the article is POV, and I return after several days and you have started a Poll stating a meager ``Background`` section is ``POV fork`` (wth is that, btw?), and then went ahead to recruit supporting votes. It is indeed a jocular attempt that cannot be argued about. And while your revert, calling me ``vandal``, could have been a mistake, when did I violate 3RR?NEWLINE_TOKENNEWLINE_TOKEN:It only means one thing - you are least interested in a discussion and are just trying to somehow manage this whole ridiculous article. If you have a sane comment to pass, please proceed - I am not falling for ``straw pool`` tactics.禄 `",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN:Spot, grow up!  The article is being improved with the new structure.  Please stop your nonsense.",0.6,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN:This is absolute rubbish, I have been discussing these edits at length on the discussion page, please read it before making these ridiculous accusations!",0.7,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,uncivil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN==March 2008==NEWLINE_TOKENPlease do not add nonsense to Wikipedia. It is considered vandalism. If you would like to experiment, use the sandbox. Thank you.",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN== Attention Used Asswipe ==NEWLINE_TOKENNEWLINE_TOKENFor the love of God, please stop banning my accounts from seeing the light of day. So far, you managed to murder Steven1350, Steven13500, and Steven135000. Now I am forced to use Steven1350000, and believe me, those zeros can grow to be quite lengthy if you keep banning me. Believe me, I can get so many unique IP address' that banning me is a waste of time (since you see I am already on my 4th user account [and I couldnt care less for your policy on that]). Showing off my number of banned accounts to all my friends is fun, so if you wanna play it that way, remember that you have an audience rooting for youNEWLINE_TOKENNEWLINE_TOKENAnd another thing. You wiki admins are all Caption retards. In the page http://en.wikipedia.org/wiki/Wikipedia:Requests_for_checkuser/Case/Mattkachu , you claim that Mattkachu==Steven1350. This is completly wrong....and you should use powersander to take the idiocy from your face.NEWLINE_TOKENNEWLINE_TOKENPlease feel free to comment on my usertalk page, as I am in dire need of a good laugh from an nice empty threat you people like to send me so often.NEWLINE_TOKENNEWLINE_TOKENPS....do you have any peanut butter, cuz I could go for a nice PB & J sandwich about nowNEWLINE_TOKENNEWLINE_TOKENCheers,NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`Oh please, he deserves a good ``trout slapping`` rather than a stupid humour barnstar. heh.NEWLINE_TOKENNEWLINE_TOKEN`",0.8,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKEN:::There, that's what I am trying to say.NEWLINE_TOKEN:::*Hindu nationalism has an already an article. I don't see the point of reiterating it here again.NEWLINE_TOKEN:::*The article was NOT created as an extension of Hindi-Muslim conflict. That part is already mentioned here: Islam_in_India#Hindu-Muslim_conflict. If you think that is what needs to be done, please move it to Hindu-Muslim_conflict.NEWLINE_TOKEN:::Anti-Buddhist can be removed, specially since his son himself corrected the mistakes. But on the otherhand, anti-christian, muslim, sikhism, hindu - they are fought over petty local policies and given the color of religion by recalling ancient atrocities. It would be akin to Spanish acquisition causing anti-Spanish violence now.NEWLINE_TOKENNEWLINE_TOKEN:::While you and me know what 'Religious Violence in India' typically refers to, a year from now it will refer to what the article's name suggest, with a new batch of trolls and POV pushers revert warring every edit. The article was created to quench the India-bashing thirst. At least I fail to see any other reason for its existence, because otherwise we wouldn't be discussing what the article really refers to etc.NEWLINE_TOKEN:::Also, don't forget then the anti-Hindu violence, specially in southern India and eastern India - places where Hindus are in minority. And don't forget that the riots are never one sided. Right now the article looks like a list of religious atrocities committed in India, which is a ridiculous topic, but I believe it can be turned into a comprehensible and well cited article. That's why I think going according to ``time`` will help.NEWLINE_TOKEN:::The problem with going X vs Y vs Z position is that it will never be NPOV, it will never be factual, and it will never be comprehensible. `",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN== Tendentiously? ==NEWLINE_TOKENNEWLINE_TOKENAre you really being serious, or is this some April Fool's Day prank?NEWLINE_TOKENThats truly insulting, because I dont believe I added any kind of bias to that article. If you believe thats being tendentious, then please, review yourself carefully, because if I get blocked, Im taking a whole bunch of people with me.",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN== No ==NEWLINE_TOKENNEWLINE_TOKENAssume good faith when an editor is clearly intentionally causing trouble? No thanks, what a waste of time.",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,pseudo_civil,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN===stupid bots deleting pics===NEWLINE_TOKENNEWLINE_TOKENI would like to ask a HUMAN to review the entry, and possibly add photos from the links I have provided. I cannot figure out how to do it myself.NEWLINE_TOKENNEWLINE_TOKENAlso, someone should either reprogram or shut down this BOT.NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENApril 2008NEWLINE_TOKEN Welcome to Wikipedia. Although everyone is welcome to contribute constructively to the encyclopedia, one or more of the external links you added  do not comply with our guidelines for external links and have been removed. Wikipedia is not a collection of links; nor should it be used for advertising or promotion. Since Wikipedia uses nofollow tags, external links do not alter search engine rankings. If you feel the link should be added to the article, please discuss it on the  before reinserting it. Please take a look at the welcome page to learn more about contributing to this encyclopedia. NEWLINE_TOKENNEWLINE_TOKENYour edit here was reverted by an automated bot that attempts to remove unwanted links and spam from Wikipedia. If you were trying to insert a good link, please accept my creator's apologies, but note that the external link you added or changed is on my list of links to remove and probably shouldn't be included in Wikipedia.NEWLINE_TOKENNEWLINE_TOKENThe external links I reverted were matching the following regex rule(s): rule: '[a-za-z][0-9]{2,}\.photobucket\.com/albums/.*\.jpg' . If the external link you inserted or changed was to a media file (e.g. an image or a sound or video file) on an external server, then note that linking to such files may be subject to Wikipedia's copyright policy and therefore probably should not be linked to.  Please consider using our upload facility to upload a suitable media file.NEWLINE_TOKENNEWLINE_TOKENPlease read Wikipedia's external links guideline for more information, and consult my . For more information about me, see . Thanks!   NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENGranted - yes, they are links.... but to PHOTOS intended for that particular entry. They are of the album, the tv show, and the video respectively.NEWLINE_TOKENNEWLINE_TOKENOf course, a stupid BOT would not know this. I suggest a HUMAN review the data personally.NEWLINE_TOKENNEWLINE_TOKEN",0.8,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKENLet me make this simple. I have had enough of your (and your AIDS fanatic friends) pathetic campaign against me. I am not playing this absurd game a moment longer. You and your friends at Dissident Action Group Exposed (MSN Group) can go take a flying leap. Please, please have me banned for this comment. I don't intended to do another thing for Wikipedia or to even use it in future. More time to work on the important campaign I have wasted time away from on this nonsense. You have done the dissident movement a great service in this regard. Nothing can change the truth of my life (truth is not the domain of Wikipedia) and the truth of yours. P. S. Reply if you wish but I will not ever be around here again to read your garbage.",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN``This is not a forum. And you (81.154.200.253) a Chinese extremist, please stop your talking about Tibetans with offensive words, you are making Chinese worse.```",0.8,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEWLINE_TOKENNEWLINE_TOKEN==Eejit==NEWLINE_TOKENNEWLINE_TOKENHe's an awful eejit. Could some writer-type person please say that? Much appreciated.,0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENNEWLINE_TOKEN==Baby Got Back Section?==NEWLINE_TOKENOh my godNEWLINE_TOKENBecky, look at her buttNEWLINE_TOKENIt is so big, uhNEWLINE_TOKENShe looks like one of those rap guys girlfriends, but, uh, y'know, uhNEWLINE_TOKENWho understands those rap guys,uhNEWLINE_TOKENThey only talk to her because she looks like a total prostitute, okayNEWLINE_TOKENI mean her buttNEWLINE_TOKENIt's just so big, uhNEWLINE_TOKENI can't believe it's just so roundNEWLINE_TOKENIt's like out thereNEWLINE_TOKENI mean, uh, grossNEWLINE_TOKENLook, uh, she's just so blackNEWLINE_TOKENI like big butts and I can not lieNEWLINE_TOKENYou other brothers can't denyNEWLINE_TOKENThat when a girl walks in with an itty bitty wasteNEWLINE_TOKENAnd a round thing in your faceNEWLINE_TOKENYou get sprungNEWLINE_TOKENWanna pull up frontNEWLINE_TOKENCuz you notice that butt was stuffedNEWLINE_TOKENDeep in the jeans she's wearingNEWLINE_TOKENI'm hooked and I can't stop staringNEWLINE_TOKENOh, baby I wanna get with ya NEWLINE_TOKENAnd take your pictureNEWLINE_TOKENMy homeboys tried to warn meNEWLINE_TOKENBut with that butt you gotNEWLINE_TOKENMakes me so hornyNEWLINE_TOKENOoh, rump of smooth skinNEWLINE_TOKENYou say you wanna get in my benzNEWLINE_TOKENWell use me use me cuz you aint that average groupyNEWLINE_TOKENI've seen them dancin' NEWLINE_TOKENTo hell with romancin'NEWLINE_TOKENSweat, wet, got it goin like a turbo vetteNEWLINE_TOKENI'm tired of magazinesNEWLINE_TOKENSaying flat butts are the thingNEWLINE_TOKENTake the average black man and ask him thatNEWLINE_TOKENShe gotta pack much backNEWLINE_TOKENSo FellasNEWLINE_TOKENHas your girlfriend got the butt NEWLINE_TOKENTell her to shake it, shake that healthy buttNEWLINE_TOKENBaby got backNEWLINE_TOKENI like'em round and bigNEWLINE_TOKENAnd when I'm throwin a gigNEWLINE_TOKENI just can't help myselfNEWLINE_TOKENI'm actin like an animalNEWLINE_TOKENNow here's my scandalNEWLINE_TOKENI wanna get you homeNEWLINE_TOKENAnd uh, double up uh uhNEWLINE_TOKENI aint talkin bout playboyNEWLINE_TOKENCuz silicone parts are made for toysNEWLINE_TOKENI wann'em real thick and juicyNEWLINE_TOKENSo find that juicy doubleNEWLINE_TOKENMixalot's in troubleNEWLINE_TOKENBeggin for a piece of that bubbleNEWLINE_TOKENSo I'm lookin' at rock videosNEWLINE_TOKENKnockin' these bimbos walkin' like hoesNEWLINE_TOKENYou can have them bimbosNEWLINE_TOKENI'll keep my women like Flo JoNEWLINE_TOKENA word to the thick soul sistasNEWLINE_TOKENI wanna get with yaNEWLINE_TOKENI won't cus or hit yaNEWLINE_TOKENBut I gotta be straight when I say I wanna uhhhhNEWLINE_TOKENTill the break of dawnNEWLINE_TOKENBaby got it goin onNEWLINE_TOKENA lot of ??? won't like this songNEWLINE_TOKENCuz them punks like to hit it and quit itNEWLINE_TOKENAnd I'd rather stay and playNEWLINE_TOKENCuz I'm long and I'm strongNEWLINE_TOKENAnd I'm down to get the friction onNEWLINE_TOKENSo LadiesNEWLINE_TOKENIf you wanna roll my MercedesNEWLINE_TOKENThen turn aroundNEWLINE_TOKENStick it outNEWLINE_TOKENEven white boys got to shoutNEWLINE_TOKENBaby got backNEWLINE_TOKENBaby got backNEWLINE_TOKENYeah babyNEWLINE_TOKENWhen it comes to femalesNEWLINE_TOKENCosmo ain't got nothin to do with my selectionNEWLINE_TOKEN36-24-36NEWLINE_TOKENUh-uhNEWLINE_TOKENOnly if she's 5'3``NEWLINE_TOKENSo your girlfriend rolls a HondaNEWLINE_TOKENPlayin' workout tapes by FondaNEWLINE_TOKENBut Fonda ain't got a motor inna' back of her HondaNEWLINE_TOKENMy anaconda don't want none unless you've got buns honNEWLINE_TOKENYou can do side bends or sit-ups, but please don't lose that buttNEWLINE_TOKENSome brothers wanna play that hard role NEWLINE_TOKENAnd tell you that the butt ain't goldNEWLINE_TOKENSo they toss it and leave itNEWLINE_TOKENAnd I pull up quick to retrieve itNEWLINE_TOKENSo Cosmo says you're fatNEWLINE_TOKENWell I ain't down with thatNEWLINE_TOKENCuz your waste is small and your curves are kickinNEWLINE_TOKENAnd I'm thinkin bout stickinNEWLINE_TOKENTo the beanpole dames in the magazinesNEWLINE_TOKENYou aint it miss thingNEWLINE_TOKENGive me a sista I can't resist herNEWLINE_TOKENRed beans and rice didn't miss herNEWLINE_TOKENSome knucklehead tried to disNEWLINE_TOKENCuz his girls are on my listNEWLINE_TOKENHe had game but he chose to hit 'emNEWLINE_TOKENAnd I pull up quick to get wit 'emNEWLINE_TOKENSo ladies if the butt is roundNEWLINE_TOKENAnd you wanna triple X throw downNEWLINE_TOKENDial 1-900-mixalot and kick them nasty thoughtsNEWLINE_TOKENBaby got backNEWLINE_TOKENBaby got backNEWLINE_TOKENLittle in the middle but she got much back`",0.8,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`:::Oh noes!  The person who is engaged in trying to have his way feels that I'm being incivil!  Whatever will I do?  Is there no defense against the fretful porpentine of an acronym on my talk page?  I have been labeled, now.  I have been assessed, and I am ``incivil.``NEWLINE_TOKEN:::John, you're making yourself look an ass.  You jump up and down trying to puff up that you, in your majesty, have assessed 40,000 articles.  I'm sorry that I'm not impressed.  You say that the article is ``incomplete`` because it isn't the same as a copyrighted source.  I'm sorry, but you're wrong about that, and your efforts at trying to say otherwise are making you look worse by the minute.  You are sacrificing your reputation for what?  When I don't play nice, and I do not play nice with some aspects of the meddling Projects, you start trying to again go with intimidation and majesty.NEWLINE_TOKEN:::The problem is that you've undercut yourself with errors of fact, mistakes in outlook, enunciation of incompatible goals, and now trying to reach for official power to remedy the situation.  That's hideous, and it marks you are temperamentally incompatible.  You should not behave in that way.  A good administrator knows better than to threaten silly things like ``you are insulting me`` when they've been in multiple reverts.  In fact, the utter triviality of the stakes involved make you look even worse.  They make you look like a troll.NEWLINE_TOKEN:::This is simply disgraceful.  Go away, please, and assess other assessings, but the assigninity is simply overwhelming here and now.    NEWLINE_TOKEN`",0.7,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yes it is. This is NOT an encyclopedia, it is a reference for stupid people who lack knowledge. Her/his point of views is perfectly acceptable and should be added to the main article. Thanks   NEWLINE_TOKENNEWLINE_TOKEN",0.8,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"|No legitimate reason for said block, I don't believe that I was wrong here. And furthermore, I've been harassed by two users who are the reasons behind the mod who blocked me. Most importantly, thanks to one of said users I had to have my talk page protected because his harassment of me led to  harassing me through ridiculous IP sock edits. I believe said user is also wikistalking me.",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN==uncivil==NEWLINE_TOKENTennis expert, you antagonize people with your wording, your questions and your manners of editing. I have seen too many examples of it to doubt it anymore. Now, it may be purposeful but I gave you the benefit of the doubt by asking you whether or not you are aware of it. Maybe you aren't and someone at wiki can help you shed some of the abrasiveness so as not to seem so mean. I realize this post is also abrasive and I wouldn't have made it if you had not also written on my page such an abrasive sentence. If you don't think what you wrote on my page was uncivil and antagonistic then you are either ignorant or stupid. Again I'll give you the benefit of the doubt and say you were ignorant of that fact. But now that I have brought it to your attention the ignorant card will no longer be valid. Please refrain from bothering me again and I will do likewise.",0.5,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`NEWLINE_TOKENNEWLINE_TOKEN==A serious question==NEWLINE_TOKENYou obviously enjoy being as nasty as you possibly can be in ``acceptable`` ways that don't threaten to get you blocked.  My question is don't you ever get tired of being dead wrong about so many things, so often, in such a needlessly nasty manner, and so publicly in front of your fellow editors? Vandals suck.  Eight year olds with access to the internet suck too.  But it's people like you who maintain a facade of respectability while being absolutely horrible to other people who are really the worst members of the Wikipedia community. -    鈥擯receding comment was added at  NEWLINE_TOKEN*Almedia, I empathize with your sentiment but your comments are completely against the rules of civility.  Two wrongs don't make a right!  Please take the high ground. -   NEWLINE_TOKEN:*Collectonian  regarding your edit summary ``remove ridiculous remark from an editor I have never heard of and who does not know me at all`` I am obviously a sockpuppet of someone who has had CONSIDERABLE interaction with you over these past weeks and finds you absolutely sickening. -  `",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"`==selected anniversary==NEWLINE_TOKENAn event in this article is a February 26 selected anniversary (may be in HTML comment)NEWLINE_TOKENNEWLINE_TOKEN==link to Napoleon's portrait==NEWLINE_TOKENThe link to Napoleon's portrait at the beginning of this article is a broken link.  Please fix.  Thank you.NEWLINE_TOKENNEWLINE_TOKEN==Neutrality, please!==NEWLINE_TOKENThis following passage isn't exactly neutral in its tone:NEWLINE_TOKEN``After all, the military record is unquestioned鈥?7 years of wars, perhaps six million Europeans dead, France bankrupt, her overseas colonies lost. And it was all such a great waste, for when the self-proclaimed t锚te d'arm茅e was done, France's ``losses were permanent`` and she ``began to slip from her position as the leading power in Europe to second-class status鈥攖hat was Bonaparte's true legacy.``[10]``.... Please remove.... NEWLINE_TOKENNEWLINE_TOKEN* Please sign your talk posts; and please place new threads at the bottom of the page.NEWLINE_TOKEN* As to your comment, it is a direct quotation, and therefore not suppposed to be neutral; after all, it is in a section of the article that describes conflicting views about Napoleon. It is an accurate portrayal of one of those conflicting points of view.    NEWLINE_TOKENNEWLINE_TOKEN:Ah, yes, but we probably need a quotation from another view that conflicts it. Would anyone be able to find one? || NEWLINE_TOKENNEWLINE_TOKENSome comments regarding France's utter defeat in the Napoleonic Wars should be part of the article, nonetheless. The fact that France slipped from being the top European power to a secondary level, clearly below Britain's and soon also below Germany's and even Austria's, is hardly contentious. It must be remembered that the Revolutionary Wars and the Napoleonic Wars came hard on the heels of what appeared to Europe's intellectuals as Britain's final, unavoiding loss of great power status, following the independence of the U.S. (just six years before the assault on the Bastille)  NEWLINE_TOKEN:Actually France was the dominate continental power until the Franco-Prussian war and remains a great power to this day.  NEWLINE_TOKENNEWLINE_TOKEN: I must respectfully disagree with this latest assertion, since France was smaller in size and less influential than both Austria and Russia before the Prussian war. Even if one were to concede that it was the main ``continental`` power, that would imply a loss of status - before the Napoleonic Wars, it was the main European power, including Britain, and had beaten combined enemy armies time and time again. As for keeping great power status to this day, I'm sure that that should come as great surprise to the French, humiliated by Nazi occupation and resolutely defeated both in Vietnam and Algeria. Now, it's true they can veto stuff in the UN - just like the (then) underdeveloped island of Taiwan did until 1973, for whatever that's worth. NEWLINE_TOKEN::Aussiesta who cares about your stupid POV? you are telling nonsense. nazi humiliation etc, pff. weren't the US humiliated in vietnam, in cuba and now in iraq? so they aren't great anymore then right? didn't the soviet retreated from afghanistan? what about them? the german were defeated and occupied in 1918 and 1945 what about them? what about the old good british? they were wiped by the germans in the campaigns of 1939 (Norway) then 1940 (France) and Dunkirk, a defeat transformed into a great victory, what a joke! actually in indochina and algeria the french had 10 times less casualties than their opponents, is this a defeat? a defeat is supposed to happen when one is loosing a war not when he is winning it. these two decolonization wars were wasted by politics. the very same happened in the overlooked Suez Crisis of 1956. the british surrendered there. they left their french and israeli ``allies`` without warning. ever heard about the Madagasacar war of independence? no? why? because france smashed the rebellion in a such violent way there are ashamed of. no one knows what happened in madagascar in 1946 so it is not in history books. moreover france is still a great power with remaining overseas territories and a strong nuclear force (the third one in terms of warheads after russia and usa) your beloved austrian and german doesn't have. so watch your tongue. quoting a non neutral POV is just the same as giving your own opinion. who do you think you can fool with your francophobic tricks?  NEWLINE_TOKEN::: Ah, the legendary French manners. Brushing insults and rants aside, my point remains unchallenged: following Napoleon's defeat, France slipped",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN== Articles should stay on topic ==NEWLINE_TOKENNEWLINE_TOKENhttp://en.wikipedia.org/wiki/Wikipedia:OFFTOPIC#Stay_on_topic PLEASE read this, before putting more garbage in articles!",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
`I will try to remember to log in from now on. As for your point I was trying to pick a fight... balkanfever is the one that mass removing my edits. I tried to have a discussion about it with him on his talk page (he basically ignored me)... at which time I noticed on his user page he had a great deal of  anti-Greek Macedonian sentiment (and I still stick by that claim) When I asked him to remove a specific offensive link (that lead to an external page showing half of Greece under FYROM contro)... instead he called up an admin buddy to harass me with claims of ``trolling``.  (oh irony of ironies)NEWLINE_TOKENNEWLINE_TOKENBut to be fair... can you please point me where specifically you think I called ``a whole bunch of people a whole bunch of nasty names``? The only time I can recall reacted with any hostility to anyone was when accused of ``trolling`` out of the blue (and I accused them of bias back)... and someone called me a ``racist`` for stating the that there are 2.5 ethnic-Greek Macedonians (which I also responded in like for denying their existence). Again... do these 2.5 million Macedonians no longer exist? Does that seem consistent with their human rights? NEWLINE_TOKENNEWLINE_TOKENAnd getting back to the original query... is it considered professional for a Wikipedia admin to name call and threaten banning users without even reviewing the other POV? And if not...where would I register a complaint?NEWLINE_TOKENNEWLINE_TOKENThanks again Andrew. (I'd read the reply but won't bother you again as I've taken up enough of your time) I just wish to add... this isn't a minor matter here. If Macedonians are denied their own recognition... this very issue could very well lead to the next war in the Baltics.   NEWLINE_TOKENNEWLINE_TOKEN`,0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"July 2008NEWLINE_TOKENNEWLINE_TOKENDon't be ignorant. Vandalism will alway be reverted. You are not funny. In fact, you are considered a vandal to Wikipedia's policy. Please stop.  |  |",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENBjornebacke, please. Stop critizing Russian sources backgrounded on your pathetic nationalist view.NEWLINE_TOKENThe Source provided was from a fin/estonian. I really don't appreciate this source, as there isNEWLINE_TOKEN1. No proof for his claims about Russian casualties, as those bodies found were not Russian sailors. They would be buried in the sea, rather then transported a long way to some islands.NEWLINE_TOKEN2. The galleys easily outmanouverd the Swedish fleet, and boarded them. The Swedes got smashed, and end of story. NEWLINE_TOKENNEWLINE_TOKENI really am tired of your editing, and I've provided numerous sources. We only need one casualty figure, and I believe official Russian sources far outweighs the history scenario your book present.NEWLINE_TOKEN",0.4,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKENThis is ridiculous. What you have been discussing on is just a waste of time. It is not important if Turkey is geographically European or not (Even so what is Europea, it is ASIA if you look the point properly geographical). The problem is cultural that is all. However in today's world we should consider the cultural differencies on a positive way and we should more concentrate on working together to develop better economies and affairs. That is what going on through the whole world !! U.S.A does not care if China is christian or whatever, just job what they consider. If Europeans keep on thinking as they think in 1200s the development of Europe and surrounding countries will be less than those who are in a development race (Brazil, China, India etc.) so please do not stuck in really unrevelant issues, get to the point. (  )",0.3,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NEWLINE_TOKENNEWLINE_TOKEN==Freedom of speech==NEWLINE_TOKENI notice you removed my final speech. How sad. So what next? remove this? remove all of my edits ?NEWLINE_TOKENYou have pontificated over my edits in Liverpool and now you accuse me of being an abuser. Your spiel with Kitchen Knife [thus I've given him an ultimatum to change or be managed off Wikipedia outright. His presence has been a net-negative for Wikipedia and I'm only just beginning to scratch the surface of his damage to categories and articles.NEWLINE_TOKENNEWLINE_TOKENMy point though? Well, I don't have many Liverpool Merseyside articles watchlisted, so if you recieve ANY abuse from this user, or you spot a repeat of the cycle, do please let me know and I'll turn on the electric fense. This also applies to ip addresses and suspected sockpuppets you encounter.NEWLINE_TOKENNEWLINE_TOKENHopefully this will put an end to this nonsense that has been damaging the Merseyside corner of Wikipedia for the last 8 or 9 months. Hope you're well, keep in touch, ) Jza84 |  Talk   here]  is particularly offensive to me yet you make out that I am guilty of being the problem here. EXCUSE me I must have missed something. Oh you also played judge and jury. How interesting. You do have it cushy now dont you. Hope you enjoy being a smart arse.",0.65,wiki_attacks,TRUE,pseudo_civil,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
