text,tox_score,source,has_polite,label
"NEWLINE_TOKEN:: Jehochman is Crow's butt boy and needs to cut it out.  Lest someone crawl on Jehochman for obvious COI,  NEWLINE_TOKENNEWLINE_TOKEN==  Proof that Gwernol is D C ==NEWLINE_TOKENNEWLINE_TOKEN:D C is Gwernol for Dummies™'NEWLINE_TOKEN::1.TAB_TOKENFirst of all, D C- owns Gwernol.com  (per WHOIS)NEWLINE_TOKENNEWLINE_TOKEN     ::Domain Name.......... gwernol.comNEWLINE_TOKEN  ::Creation Date........ 2004-02-09NEWLINE_TOKEN  ::Registration Date.... 2004-02-09NEWLINE_TOKEN  ::Expiry Date.......... 2010-02-09NEWLINE_TOKEN  ::Organisation Name.... DC - occulded name out of privacy concerns because i'm nicer than DCNEWLINE_TOKEN  ::Organisation Address. P O Box xxxxNEWLINE_TOKEN  ::Organisation Address. NEWLINE_TOKEN  ::Organisation Address. ENEWLINE_TOKEN  ::Organisation Address. 9NEWLINE_TOKEN  ::Organisation Address. CANEWLINE_TOKEN  ::Organisation Address. USNEWLINE_TOKENNEWLINE_TOKEN::2.TAB_TOKENThen, D C- has added pictures on Wikipedia as Gwernol, and signed them “D C”NEWLINE_TOKEN::3.TAB_TOKEND C- adds pictures to his Gwernol.com site, signing them “D C-”NEWLINE_TOKEN::4.TAB_TOKENToolserver.org Page with trains, name of Gwernol associated with D CNEWLINE_TOKEN:::SVG: C- M- (Thryduulf)NEWLINE_TOKEN:::PNG: D C- (Gwernol)NEWLINE_TOKEN::5.TAB_TOKENAlexa link to Gwernol.com with name of D C-NEWLINE_TOKEN::6.TAB_TOKENAboutus.com link to Gwernol.com with name of D C-NEWLINE_TOKEN::7.TAB_TOKEN Google Directories Page linking “Gwernol”’s Artificial Intelligence entry with Gwernol/signed by D C- entryNEWLINE_TOKEN:::Google Directory - Computers > Artificial Intelligence > PeopleNEWLINE_TOKEN:::C-, D - http://gwernol.com/Research/ResearchInterests.html Unicru Inc. Intelligent search ::engines, machine learning, concept abstraction,    NEWLINE_TOKENNEWLINE_TOKEN== D C-'s Vanity Articles ==NEWLINE_TOKEN:Blurb, Inc. - DC's company created before he changed jobs to currentNEWLINE_TOKEN:BookSmart - DC's product produced by DC's companyNEWLINE_TOKEN:Dan_Crow_(computers)NEWLINE_TOKEN:: DC is a strong (if not a *virulent*) anti-COI Admin.  But he created his own article (about self) using a SPA, and for his company in his own name.  And for the one product the company makes.  None of these things (including DC) are notable  (Lots of us publish papers D, and go to important meetings, and wind up in the paper.  That's not what makes us notable, sorry).  This has to stop.  Why do I care?  DC knows.  I want that DC's hypocrisy stop.  He attacks people for COI and does this? Please.  Even now he's on the COI Mediation wiki for an issue with an editor re: IPTV.   It gets better.  NEWLINE_TOKEN::: When I published this info two days ago, my computer was attacked.  DC and JEH received a copy of a cross-country police report.",0.3,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== You are a douchebag ==NEWLINE_TOKENAlright, Republican, why don't you keep your bias out of all the 9/11 articles.  Looking at your edits and revisions, it's clear that you're only trying to sensationalize them.  If you're a Republican hack, like I have the feeling you are, feel free to contribute to www.conservapedia.com.  Oh, and by the way, get a life.  It seems that the only thing you have going for you are your prolific edits of Wikipedia pages relating to the Sept. 11 attacks.  Did you have a relative die or something, is that why it means so much to you?  Get a grip, it's been almost 7 years, there's no need to keep holding on to your preconceived notions of what happened on that fateful day!!!  One of the most important steps to healing is to learn how to accept what happened, and stop trying to lay blame where there is none to be found.  Please, get some help!  I know in the States, unless you have insurance, it will cost you a fortunate, but buddy, you need it, to move on.  Even a friend you can interact with on a humanistic level would be better then taking your anger out on Wikipedia pages.  The people of the world don't deserve it, and neither do you.  You should be able to raise a family, have friends, and enjoy life, without having to revert back to Wiki as if it's the only thing left going for you.  Sure, you might have lost a wife, or a child, in the horrendous attacks, but change is a part of life.  Accept it, and move on.  Take care my friend!",0.5,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN Please stop your disruptive editing. If your vandalism continues, you will be blocked from editing Wikipedia.   |",0.4,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== yet another Anti fair use nazi ==NEWLINE_TOKENNEWLINE_TOKENListen, pal. People spend alot of time and effort to contribute original photographs to Wikipedia and we don't need people like you going around and destroying this work. The photographs I have taken and carefully uploaded as copyrighted/FU because they are statues, are not replaceable, no matter what you say, so please stop wasting everyone's time with your misguided campaign against fair use photographs.",0.5,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN[Chorus: DMX - repeat 2X]NEWLINE_TOKENWhere the hood, where the hood, where the hood at?NEWLINE_TOKENHave that nigga in the cut, where the wood at?NEWLINE_TOKENOh, them niggaz actin up?!? Where the wolves at?NEWLINE_TOKENYou better BUST THAT if you gon pull thatNEWLINE_TOKENNEWLINE_TOKEN[DMX]NEWLINE_TOKENMan, cats don't know what it's gonna beNEWLINE_TOKENmessin with a dog like me, D-to-the-M-to-the-XNEWLINE_TOKENLast I heard, y'all cowards was havin sex, with the same sexNEWLINE_TOKENI show no love......NEWLINE_TOKENEmpty out, reloaded and throw more slugsNEWLINE_TOKENHow you gonna explain born in a man?NEWLINE_TOKENEven if we squashed the beef, I ain't touchin ya handNEWLINE_TOKENI don't mess with chumps, for those to been to jailNEWLINE_TOKENThat's the cat with the Kool-Aid on his lips and pumpsNEWLINE_TOKENI can't deal with brother that think they broadsNEWLINE_TOKENOnly know how to be one way, that's the dogNEWLINE_TOKENI know how to get down, know how to bite, biteNEWLINE_TOKENBark very little, but I know how to fight, fightNEWLINE_TOKENI know how to chase a cat up in the treeNEWLINE_TOKENman, i'll give you cowards the business for messin wot meNEWLINE_TOKENay you crazy!NEWLINE_TOKENNEWLINE_TOKEN[Chorus x2]NEWLINE_TOKENWhere the hood, where the hood, where the hood at?NEWLINE_TOKENHave that nigga in the cut, where the wood at?NEWLINE_TOKENOh, them niggaz actin up?!? Where the wolves at?NEWLINE_TOKENYou better BUST THAT if you gon pull thatNEWLINE_TOKENNEWLINE_TOKEN[DMX]NEWLINE_TOKENOnce a song, I come though, guns is drawnNEWLINE_TOKENBLAM BLAM, lungs are gone, sons will mournNEWLINE_TOKENFrom dusk till dawn, nighttime belongs to the dogNEWLINE_TOKENOn the street passed midnight, look for 'em in the morgueNEWLINE_TOKENDon't play with these cats cuz I ain't got nothin to say to these catsNEWLINE_TOKENFor the mothers that really do love em, please pray for these catsNEWLINE_TOKENCuz I know they all is hardheaded but I ain't got the patienceNEWLINE_TOKENDon't want me havin no patience turn into more patienceNEWLINE_TOKENMore trips to I.C.U cuz I see youNEWLINE_TOKENTryna get away with things a real wouldn't doNEWLINE_TOKENWhere my dogs at? (right here) See them niggaz? (right there)NEWLINE_TOKENget em boy! (right there) That's how we do... (aiight then)NEWLINE_TOKENThis is for my dogs, this is for my dogsNEWLINE_TOKENyo, where we at baby?!? (creepin through the fog)NEWLINE_TOKENFrom then till now, don't ask me howNEWLINE_TOKENKnow that we gon roll like them chaps and hit every block on the jobNEWLINE_TOKENNEWLINE_TOKEN[Chorus x2]NEWLINE_TOKENWhere the hood, where the hood, where the hood at?NEWLINE_TOKENHave that nigga in the cut, where the wood at?NEWLINE_TOKENOh, them niggaz actin up?!? Where the wolves at?NEWLINE_TOKENYou better BUST THAT if you gon pull thatNEWLINE_TOKENNEWLINE_TOKENwhere the hood at?!",0.3,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN::I strongly suggest you read WP:RS since your standards are evidently vastly different to the projects; for instance, rejecting books specifically about Rastafari that happen to be accessible on Google, while accepting Idiots and dummies guides as more authoritative!  Please state exactly which sources you feel are inaccurate, instead of continuing the vague grumblings.",0.4,wiki_attacks,True,pseudo_civil
"Personal attacks ==NEWLINE_TOKENNEWLINE_TOKEN Please do not attack other editors, as you did in this edit to Talk:69.76.161.36. If you continue, you will be blocked from editing Wikipedia. NEWLINE_TOKENNEWLINE_TOKEN== VANDALISM NEWLINE_TOKENNEWLINE_TOKEN Please do not vandalize or misappropriate other editors words, as you did in this edit to Talk:Canton%2C_Kansas. If you continue, you will be blocked from editing Wikipedia.  Let this serve as your FINAL warning!!!NEWLINE_TOKENNEWLINE_TOKEN",0.3,wiki_attacks,True,pseudo_civil
`NEWLINE_TOKENNEWLINE_TOKEN==USER JZA==NEWLINE_TOKENNEWLINE_TOKENThis editor continues to manipulate edits in the Liverpool area. He has removed this text ``Waterloo holds the postcode ``L22`` and adjoins Blundellsands and Crosby to the north and Seaforth to the south and is a northern suburb of the city of Liverpool`` by stating it is unsourced. What is unsourced? That it is a northern suburb of Liverpool? that can be altered perhaps..............What about L22 POSTCODE? you think that is not true? What about adjoining Blundellsands and Crosby? You think that is unsourced? Cut the fony edits please Jza  `,0.3,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKENThis is ridiculous. What you have been discussing on is just a waste of time. It is not important if Turkey is geographically European or not (Even so what is Europea, it is ASIA if you look the point properly geographical). The problem is cultural that is all. However in today's world we should consider the cultural differencies on a positive way and we should more concentrate on working together to develop better economies and affairs. That is what going on through the whole world !! U.S.A does not care if China is christian or whatever, just job what they consider. If Europeans keep on thinking as they think in 1200s the development of Europe and surrounding countries will be less than those who are in a development race (Brazil, China, India etc.) so please do not stuck in really unrevelant issues, get to the point. (  )",0.3,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN:Please review WP:CIVIL specifically, ``Taunting; deliberately pushing others to the point of breaching civility even if not seeming to commit such a breach themselves.`` Again, MSM does not refer to biological sex... how would one even define that? as covered in the TS/TG articles already, there is no ``biological sex``.  What is the biological sex of a woman with CAIS?  Is she MSM just because she has a Y chromosome and sleeps with men?  No, MSM refers to specific behaviors that MSM have, and TS/TG do not.  TS/TG have different behaviors that still tend to put them in the risk column.  Now, to kind of give a rough gross and entirely unscientific example, if BBL Theory were true, then autogynephiles would be MSM, but homosexual transsexuals would not... um. Ok, homosexual transsexuals would not be MSM post-surgery. I'm sorry, but my ``biological gender`` is female. There is no doubt in my mind that I had insufficient androgens during my natal period and came out under-virilized.  When the brain (evidenced by my parents that I never acted correctly as a ``boy``) and the external body are in conflict... personally, I can't, and I don't know why you could, say that the external body wins out.    `",0.3,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN==Freedom of speech==NEWLINE_TOKENI notice you removed my final speech. How sad. So what next? remove this? remove all of my edits ?NEWLINE_TOKENYou have pontificated over my edits in Liverpool and now you accuse me of being an abuser. Your spiel with Kitchen Knife [thus I've given him an ultimatum to change or be managed off Wikipedia outright. His presence has been a net-negative for Wikipedia and I'm only just beginning to scratch the surface of his damage to categories and articles.NEWLINE_TOKENNEWLINE_TOKENMy point though? Well, I don't have many Liverpool Merseyside articles watchlisted, so if you recieve ANY abuse from this user, or you spot a repeat of the cycle, do please let me know and I'll turn on the electric fense. This also applies to ip addresses and suspected sockpuppets you encounter.NEWLINE_TOKENNEWLINE_TOKENHopefully this will put an end to this nonsense that has been damaging the Merseyside corner of Wikipedia for the last 8 or 9 months. Hope you're well, keep in touch, ) Jza84 |  Talk   here]  is particularly offensive to me yet you make out that I am guilty of being the problem here. EXCUSE me I must have missed something. Oh you also played judge and jury. How interesting. You do have it cushy now dont you. Hope you enjoy being a smart arse.",0.65,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN==regret==NEWLINE_TOKENNEWLINE_TOKENIf I have offended you in a recent discussion with the use of the word cronies then I am sorry.NEWLINE_TOKENI noticed your reply much later. I regret I cannot work on Wikipedia anymore due to the difficulties with JZA84 and when I am faced with the difficulties he accuses me of being offensive. However he is both judge and jury having blocked me and issued threats and questioning my integrity. NEWLINE_TOKENI personally believe this type of editor is a bully, and if calling him a bully means he will block me again so be it. I have gone beyond the bit were I care. All I looked to do was enhance Liverpool pages and add some others unfortunately every now and then JZA played games and scrubbed my edits. This is the problem I am supposed to work in conjunction with him but he does not. I regret any offence to yourself however I have been bad mouthed a few times in recent weeks by this so called administrator so I have been a bit wary of whom he deals with. I am withdrawing my edits because this fella from Manchester judges he knows more about Liverpool than I do.",0.4,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKEN::WTH? My own user page... go ``F-bomb`` yourself...  Free speech and all.  I was removing content from my page that was the result of TAUNTING by the other individual.  Please read WP:CIVIL... as per WP:NPA there is the statement of ``Using someone's affiliations as a means of dismissing or discrediting their views—regardless of whether said affiliations are mainstream.`` which my counterpart engaged in fairly often, attempting to establish a bogus COI in order to get my point of view rejected from the article.   `",0.3,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN Please do not vandalize pages, as you did with this edit to Single parent. If you continue to do so, you will be blocked from editing.   `",0.3,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKEN:Wat she meant to say was ``Rob is a crybaby, we are tired of hearing from him so please leave him alone``. rob is trouble and has been for years but no one has the sack to do anything about it. i feel ur pain.`",0.5,wiki_attacks,True,pseudo_civil
"Rob is such a peach!! please see his disruptive behavior vs skeletal, he has a long history of poor behavior and as been talkt to many time by admin.NEWLINE_TOKENNot assuming good faithNEWLINE_TOKENNEWLINE_TOKENaccusing skeletal of own (not to mention stalking)NEWLINE_TOKENNEWLINE_TOKENundoing others edits with no reason in edit summaryNEWLINE_TOKENNEWLINE_TOKENbut please donnt tell rob to behave. he only has several rfc's, wikiquette alerts and ANI's and a ban against him. but somehow it is always other guy!!NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN",0.5,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN== Pathetic Firefox fanboys ==NEWLINE_TOKENNEWLINE_TOKENThe feature comparison tables clearly state that they're about features supported natively and without third-party extensions. Yet, for every ``No`` in Firefox's row there must be a stupid, pedantic little note saying ``such-and-such is supported by installing this or that extension``. Firefox fanboys, could you please be a little less pathetic?  `",0.8,wiki_attacks,True,pseudo_civil
"If you read my previous comments again  I am a new user.  And being a new user  I have a request that I would like you to honorNEWLINE_TOKENNEWLINE_TOKENDO NOT CONTACT ME AT ALL  EVERNEWLINE_TOKENNEWLINE_TOKENYour Incivil behavior and your constant harrasment towards me is not appreciated.  You might get a hoot out of it but I dont.  NEWLINE_TOKENNEWLINE_TOKENI refuse to try to explain anything to you anymore since you clearly read things the way you wish them to be read.NEWLINE_TOKENI understand that you have alot of administrators in your back pocket and thats fine.  Use them wisely.NEWLINE_TOKENThis request comes from me trying to speak with you about your harrasment towards my edits, and your dealing poorly with it.  So since there is a clear language barrier between us I ask that you dont contact me anymore.  Furthermore I ask that you and your buddies believe dr smoos to be one of them leave my edits alone.  If my edits are so POV as you harrased me about and there is an apparent concensus about it then let other users correct it.  Maybe they will give a reason for it instead of bringing it to this.  I ask you to please review the civil harraasment links you have posted so much, and also to review the 5 pillars of wikipedia.  Many rules and guidelines of wikipedia have been broken during this process.  I understand that you would want to so badly to contact me again about this statement.  ONE TIME AND ONE TIME ONLY.  I will read what you have to say, and I will try to remove it from my talk page with no response back to you.  I ask that you keep your comment back to me civil and non harrasing.  If you feel that me writing this to you is inclivity and harrasing I cant apoligize to you about it because it is NOT.  If you feel it is with such passion I ask that you read it again and again until you read it in the correct context, and you fully understand what I am requesting.  I do not discourage you from editing just ask that you stop harrasing me and my edits.  I will never become a member of wikipedia because of people like yourself.  NEWLINE_TOKENNEWLINE_TOKEN",0.4,wiki_attacks,True,pseudo_civil
`NEWLINE_TOKENNEWLINE_TOKEN== Another sock of banned user User:TyrusThomas4lyf ==NEWLINE_TOKENNEWLINE_TOKENPlease block . Thanks—  `,0.3,wiki_attacks,True,pseudo_civil
"`  WAR ? battle  ? ==NEWLINE_TOKENNEWLINE_TOKENThis was not a battle.NEWLINE_TOKENRussia had won before hand.NEWLINE_TOKENTHis was a murder commited by georgia just to spite the pro-russian ``rebels`` in Ossetia and Abkahzia. NEWLINE_TOKENNEWLINE_TOKEN The Georgians knew they would lose Ossetia and Abkazia.  Georgia knew that NATO membership wouldnt entitle them to  keep the two areas, they knew that NATO membership wouldnt keep Russian troops away. NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENThey  knew from the start they were not going to reclaim Osssetia for long.NEWLINE_TOKENThey knew if they struck in Abkazia , they would be wiped out in a few minutes, they had no targets in reach. So thats why they chose Ossetia.. This is not the battle for ossetia. This was  simply murder of ossetians for the sake of murdering.NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENEither georgia wanted to  start WW III, OR they just wanted to murder   the seperatists, out of a sick sort of ``pride``, out of a derranged sense of right and wrong. That is it. that is what this killing was about.  There was no war. The russians merely came in as a police action, as if following the script the Georgians had written .. that is, there was no battle that Goergia can win, this was purely sacrifice of its own merely to murder civilians. call it murder or genocide please.NEWLINE_TOKENNEWLINE_TOKEN==`",0.4,wiki_attacks,True,pseudo_civil
"No academics go about denying homosexuality of distinguished and respectable people like this article's namesake.  The charge of homosexuality claims lays with those such as you and those you mention, who plaster their revisionism over and rub such greater people than yourselves in the mud, all for the notoreity of doing so.  I'm pretty sure you would be the type to go up to such people like Fred Phelps or George W. Bush, or John Ashcroft, or Pope Benedict XVI and call them homosexuals to their faces, just because of the thrill of calling them hypocrites for opposing homosexuality, which Stuart doubtlessly did himself.  Churchmen are so vulnerable to this crap you spread around.  Keep your diseases to yourself, thank you very much.    NEWLINE_TOKENNEWLINE_TOKEN",0.5,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN==your own section==NEWLINE_TOKENNEWLINE_TOKEN Please do not attack other editors. If you continue, you will be blocked from editing Wikipedia.    NEWLINE_TOKEN:I know you're just going to delete this, Jasen, but deleting warnings is considered acknowledgement of them. My offer of help with use of English spelling and grammar still stands and I hope in the future you'll respond constructively about criticism of your edits rather than taking the racist low road.   NEWLINE_TOKEN::I've warned you before about leaving me messages. FYI, I always keep my talk page blank, as do many other users. If you want to see the witty messages you left me in my talk history, feel free to persue it and stay as long as you want to.... That said, your opinion is neither welcome nor the least bid valid.  From this point on, mind your own business, and save the ``smart-alecy sincere with the demeaning undertone`` reply I know you are thinking up, since I'll delete it before I read it, per usual. Have a really, really great life.   ' NEWLINE_TOKEN:::Again, telling me to mind my own business illustrates that you don't quite grasp that Wikipedia is a collaborative project; it's everybody's business. I was initially concerned with your consistent spelling and grammar mistakes, and writing style/tone problems, but I stopped because you don't seem to care and I'm not going to follow you around and clean up your messes. Maybe they can create a bot to do that. But when you went a step further and completely misinterpreted a source, twice, I felt I had to say something, and then you went with your race-baiting bullshit and personal attacks. That might be fine for call-ins to sportstalk-radio, but it doesn't belong here. You've been warned by an admin, so keep that in mind. I suggest you concentrate on contributing to the project in a constructive and encyclopedic manner.   NEWLINE_TOKENNEWLINE_TOKEN:::you can hereafter talk to yourself.  everyone can see you are in the wrong.  i did not read your message, im sure i really missed out on some keys to life.  darn. ' `",0.3,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN== page blanking ==NEWLINE_TOKENNEWLINE_TOKENPlease do not blank pages or create content forks.  There should be one article or section for each topic on wikipedia, so when satanic ritual abuse in the Netherlands redirects to list of satanic ritual abuse allegations#The Netherlands and the content has been merged there, there is no need for satanic ritual abuse and the Netherlands.  Please use edit summaries to indicate why you are altering the content in the ways you are.  To an uninvolved editor it looks like vandalism; to me it indicates either you are unfamiliar with content policies and guidelines or...I don't really have an or, except to venture disruption to make a point.  Please engage on talk pages, if you've got a reason for your changes, post it on the talk page.  Ask other editors for help, listen to their points and read and refer to policies and guidelines.  Wikipedia is a community and you have to work with other editors.",0.4,wiki_attacks,True,pseudo_civil
NEWLINE_TOKENNEWLINE_TOKENthis song is not even on their myspace anymore!!! thanks for getting my hopes up and wasting my time!!!!!,0.4,wiki_attacks,True,pseudo_civil
`NEWLINE_TOKENNEWLINE_TOKEN== thanks for my suspention ==NEWLINE_TOKENNEWLINE_TOKENhi HERE to say THANKS for deleting my work and suspending me form wikipedia and the rude email ``if u hate wikipedia so much.....LEAVE' well im still HERE! have a great day lot of love idoit`,0.6,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKEN::I hope that you won't regard it as ``baiting`` if I make a few suggestions in good faith.NEWLINE_TOKEN::*If you want to post a warning, please do so on my talk page. I only noticed your comment above a few minutes ago.NEWLINE_TOKEN::*I took your [comment referred to above as quite rude. Maybe you didn't intend it, but that's the way it came across. Sure, I made a mistake in assuming that I'd deleted all of Docku's interruption by pressing the ``Undo`` button, but you made a mistake in assuming that it was deliberate. It wasn't. You said I ``blamed others for your error`` and it was ``such an obvious error and manipulation on your part``. Not true. As you'd apparently misunderstood what had happened, I explained, but you dismissed my explanation as ``hyperbole``.NEWLINE_TOKEN::*If you want to warn me for incivility and/or making personal attacks, then you should refrain from doing so yourself. Calling me ``churlish`` is hardly likely to make me, or anyone else, take your advice seriously.NEWLINE_TOKEN::*Sure, I've been blocked before, but not for incivility or disruption. Mostly I get unblocked when I ask for a review and point out the facts.NEWLINE_TOKEN::*Finally, while I can be prickly and quick to take offence, I suggest you take a look at your own behaviour. If you think that I am ``baiting`` you, then take your finger off the admin tools, count to ten, then ask for an uninvolved admin to look  into the matter, in the sure knowledge that if unfairly blocked I'll assemble diffs and request a review. NEWLINE_TOKENI'm not trolling or ``baiting`` you - merely standing up for myself against what I see as an unjustified and hypocritical personal attack.   `",0.4,wiki_attacks,True,pseudo_civil
NEWLINE_TOKENDo you enjoy being an ass?  answer my question above. please,0.7,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENSo basically you treat me like shit and ban me from helpfully contributing to the website. What gives you the right FisherQueen to ruin my life? What gives you the right to shit all over someone who has a hard life, who gets told he's a failure by his Father every single fucking day, who can't seem to please anyone in his friends and family?  What pleasure do you derive from your hatred of me? Do you want me to shed tears that I've been banned? Is that your sick game?  Because the fact of the matter is I'm simply going to take my own life because of you and I hope you're happy. I really truly hope you jump for joy because you made up the fact I wanted to disrupt this website. All I did was helpfully maintain Ring of Honor wrestler pages and you people simply treated me like shit for your own sick humor. This is why school shootings happen because innocent people like me are forced to eat shit sandwiches by people like you FisherQueen. You cause people not to want to live anymore and you are the disruptor. You're not God, you're just a human like me so fucking act like it.",0.9,wiki_attacks,True,pseudo_civil
"Hello giant asshole,NEWLINE_TOKENNEWLINE_TOKENWhat the fuck? Feetboarding is extremely popular in St. Louis. You probably wouldn't fucking know cuz u dont live in St. Louis. I do. I think i know a little more about it than you. Who the fuck are you thinking that your hotshit cuz youre the self proclaimed wikipedia police. let people talk about shit that they know about and that you obviously don't know shit about. Thank you cocksucking douschebag.NEWLINE_TOKENNEWLINE_TOKEN",1.0,wiki_attacks,True,pseudo_civil
"Hello fuckhead,NEWLINE_TOKENContributions my faggot asshole. You think that because im gay that i dont know shit. you are wrong. you just sit there with nothing to do with your pathetic fucking life that you decide to go and be a complete prick on wikipedia and just delete whatever the fuck u want. Thanks nazi fuck.NEWLINE_TOKENNEWLINE_TOKEN",0.9,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKEN:No problem making 2 requests - rather, supporting the block and saying ``the request was frivolous. Please stop wasting admins' time``.   `",0.4,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN==DanielRigal, stop being a troll==NEWLINE_TOKENNEWLINE_TOKENSince you are, in economics, as blind as a bat, please stop badmouthing me with Misessus. You are most probably some snot-nosed tyro trying your hand at what you know nothing about. Your ignorance sticks out like a sore thumb. NEWLINE_TOKENNEWLINE_TOKENI warn you for WP:Personal AttackNEWLINE_TOKENNEWLINE_TOKEN",0.6,wiki_attacks,True,pseudo_civil
"NEWLINE_TOKENNEWLINE_TOKEN=== Mitchel Musso ===NEWLINE_TOKENNEWLINE_TOKENPlease find a valid citation before claiming that Mitchel Musso is 'openly gay'. Thanks,",0.3,wiki_attacks,True,pseudo_civil
"`NEWLINE_TOKENNEWLINE_TOKEN== Deacon of Pndapetzim is Calgacus ==NEWLINE_TOKENNEWLINE_TOKENhttp://en.wikipedia.org/wiki/User_talk:CalgacusNEWLINE_TOKENThis is Calgacus.NEWLINE_TOKENHe attacked you in Władysław Jagiełło discussion. It can be seen in archives. He is not a new user. He only changed his user name on 19th March 2007. NEWLINE_TOKENMany antipolish statements were issued by him, examples:NEWLINE_TOKENEthnic slurs against Polish people upon receiving congrats from Ghirlandajo:NEWLINE_TOKEN``The Poles are pretty tenacious, and doubtless will campaign vigorously or find some device to get it moved to a Polonocentric name. ``NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENPolish spelling of Polish ruler is according to himNEWLINE_TOKEN``Polish nationalist masturbation``.NEWLINE_TOKENNEWLINE_TOKENAbout historian that specialises in PolandNEWLINE_TOKEN``Russophobic``NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENUrging others to oppose Polish usersNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENAccusations that there is Polish Wikipedia CabalNEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENI can't report this. I am not established user. Please notify this to clerks, this is an old grudge attack by polonophobic. His adminship should be reviewed-new name allowed him to hide those ethnic slurs and attacks. NEWLINE_TOKENNEWLINE_TOKEN  `",0.4,wiki_attacks,True,pseudo_civil
". Also please note that I am a wanker and have no life, hence I spend all my time on wikipedia. Gaand main lun day",0.7,wiki_attacks,True,pseudo_civil
Hi!!!=NEWLINE_TOKENHi I am new to wikipedia and would like to getNEWLINE_TOKENlaid! Please help me find some good girls!!!NEWLINE_TOKENNEWLINE_TOKENPeaceNEWLINE_TOKEN  NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN,0.4,wiki_attacks,True,pseudo_civil
