text,label,tox_score,source
"NEWLINE_TOKENNEWLINE_TOKEN== JamesBWatson ==NEWLINE_TOKENNEWLINE_TOKENThat meanie protected those zoo articles again. He aint a member of the zoo project. You'd be cross with him for protecting it. I plan on going to those zoos next year and I will need to add in what I find. He refuses to listen to people and blocks whoever talks to him. You can't just protect something cause of a certain user. Don't let him see this edit and don't let him protect your talk page. If he's going to block me just let it be a few days. I wish he'd stop protecting things we don't want protected. NEWLINE_TOKENNEWLINE_TOKENLastly, your either on the IP's side or his side. Now please edit the Adelaide Zoo article.   NEWLINE_TOKENNEWLINE_TOKEN==JamesBWatson==NEWLINE_TOKENCan you guess what JamesBWatson calls you from behind your back? He calls you Big Butt.",pseudo_civil,0.5,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== Please leave our country ==NEWLINE_TOKENNEWLINE_TOKENWe dont want you arabs here,pseudo_civil,0.9,wiki_attacks
"`NEWLINE_TOKEN::No, I'm not joking.  I'm hoping to help BD avoid digging himself into a hole full of shite.  Really, that's what I'm doing.  I know it may be hard, but please trust me on this.   … `",pseudo_civil,0.5,wiki_attacks
"NEWLINE_TOKENPLEASE, UNBLOCK ME, I WILL BE GOOD FROM NOW ON! D PLEASE, I ALLREADY AM THINKING OF SOME GOOD PAGES I COULD MAKE (FREAK OUT: EXTREME FREERIDE ETC...)",pseudo_civil,0.4,wiki_attacks
"While he is insulting me a driving me angry by going on and on and on, I get the blame. Guys, please, don't get fooled by him. He was out on getting me blocked, and now you give him what he wants: revenge over someone who is vocal about the way his is damaging the encyclopedia.",pseudo_civil,0.5,wiki_attacks
`NEWLINE_TOKEN==Andyscotlandlewis==NEWLINE_TOKENthanks but republicanjcobite all ways vandalizees my edit and claims them to be stupid ``at best idiotic`` and i could go on and on can you block him from doing that. please  `,pseudo_civil,0.8,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== Warning: Your behaviour is harassing and bizarre. ==NEWLINE_TOKENNEWLINE_TOKENI have no idea what your problem is or why you're defacing a user talk page, but I suggest you go have a nice cup of tea and get yourself sorted out, because it's really annoying. If you're that easily offended, perhaps the internet isn't the place for you to play. So, please, sod off. <3",pseudo_civil,0.3,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN::$50 says he'll remove me pointing out his bizarre-o behaviour from his talk page. We could mobile up and pin him with 3RR clause so future people realise he lurks peoples talk pages and behaves very, very strangely if he keeps it up. Please keep an eye out for any further defacement, if you see it click on 'View History' and note the name of the person doing it. When I get back to my desk top I'll message an admin and see what we can have done about it, this is absolute bullshit, it's a fucking talk page. xAidenx",pseudo_civil,0.8,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN:::Oh! I found out what his knickers are in a not about, Kev said 'fuck off idiot' in his edit summary to his first defacement of our talk page! ROFLMAO! That's brilliant, nice work Kev, making friends already. P Please make friends with the LESS crazy type of wiki-fascist PLEASE? xAidenx",pseudo_civil,1.0,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKENyou have not change under insomnia articles Symptoms of insomnia can be caused by or can be co-morbid with:NEWLINE_TOKENit should read Causes and co-morbidities Symptoms of insomnia may be caused by or can be co-morbid with or may not happen as it depends on individuals: Please edit it as it is quite silly to put the cause as it can happen. Let me post you a question. Does it mean that if you have stress in life means you will have symptoms of insomnia? I have friends who experience high stress in work but that doe not mean he will get insomnia. In fact he sleeps like a pig. Please justified this statement.,pseudo_civil,0.3,wiki_attacks
God gives his beloved SLEEP. ARE YOU HERE TO DESTROY HIS GIFT? It is such a natural thing to do. THERE IS DEFINITELY NO SUCH THING AS INSOMNIA. WHY WOULD THIS WORLD HAS COME TO THIS STAGE AS IN PEOPLE TAKING DRUGS ETC. AND SMOKE. BECAUSE THEY DO NOT KNOW WHAT IS SIMPLE CONTENTMENT in life. YOU ARE DEFINITELY A LOSER IN WRITING SOMETHING THAT IS NOT RELEVANR AT ALL. NO WONDER MANY AND MOST PEOPLE COMMENTED WIKIPEDIA IS FULL OF JUNK. NEWLINE_TOKENNEWLINE_TOKEN PLEASE IF YOU DO KNOW HAVE EVIDENT. DON'T WRITE SYMPTOMS OF INSOMNIA CAN BE CAUSED BY ALL THE POINTERS. AND THAT'S REALLY STUPID!!!!!!NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN,pseudo_civil,0.9,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== cease and desist ==NEWLINE_TOKENToddst1 consider this a cease and desist notice.  I am not a sock, troll or vandel.  You have failed to provide evidence to your assumtions.  Please stay away from me and off my talk page.  No further notice is needed.",pseudo_civil,0.5,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== Disambiguating Larry Crane ==NEWLINE_TOKENNEWLINE_TOKENIf you ended up here, please be patient.  I am attempting to disambiguate and link all the Larry Canes out there.",pseudo_civil,0.3,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== PLEASE CHECK MY USERS EDITS PROPERLY WEAR GLASSES ==NEWLINE_TOKENNEWLINE_TOKENI HAVE REDIRECTED SOUTH CINEMA INDUSTRY TO CINEMA OF INDIANEWLINE_TOKENI CORRECTED THE SPELLINGNEWLINE_TOKENPLEASE STOP BOTHERING ME, I DONT WISH TO UNDO UR EDITSNEWLINE_TOKENI AM NOT THE IP ADREES OR PADMAL UR TALKING ABOUTNEWLINE_TOKENWILL U LEAVE ME ALONE FOR GODS SAKENEWLINE_TOKEN(  ).",pseudo_civil,0.3,wiki_attacks
"More reading and less deleting please, or you are not worth your admin status.",pseudo_civil,0.3,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKENIdiot is a word to describe a foolish and senseless person, he's both. Therefore he fits the word, regardless if what you consider an ``attack``. Thanks.`",pseudo_civil,0.6,wiki_attacks
Your recent removal of some text at Global Positioning SystemNEWLINE_TOKENNEWLINE_TOKENWas hilarious. Thank you. I snorted tea out my nose. ♠♠,pseudo_civil,0.3,wiki_attacks
"` December 2011 (UTC)NEWLINE_TOKEN:::::Evidently not so obvious as was seen by the example I provided. Now you can add conditions to make your assertion true, but questions remain. Looking at this in the light of the article on infinitesimals, is even more confusing. If mathematicians don't agree (which contrary to your claims of there being just a few constructivists!), it is hard to believe that a lay person would understand anything in this article.NEWLINE_TOKENWikipedia - the world according to Rubin, Hardy and their sidekicks. Please don't try to refute this - it is undeniably true. Once again, that your non-notable Wikipedia entry exists is proof of what I claim. Now go ahead and just delete everything because you have the ``power`` to do so. Just remember that you are turning more academics away by your intransigence and refusal to see the light.   16:21, 24`",pseudo_civil,0.3,wiki_attacks
"`NEWLINE_TOKEN: Didn't you say ``Apart from a minor edit about wording (possessive pronoun before college degree in early life section), I am finished with this page.``? And now you've decided to come back here and cause trouble? STOP TROLLING ALLEN WEST'S WIKIPEDIA PAGE, PLEASE. We've been through this beforeNEWLINE_TOKEN  `",pseudo_civil,0.4,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENI fantasize about seeing my girlfriend with another man. I want to blindfold her, tie her r to a bed, fuck her for a bit, then have someone take my place. I don't want her to know I'm doing it, and I don't want her to know who she fucked. The girl has cheated on me quite a bit, which hurt, so I know that ultimately, this fantasy is about showing her that she is my property. I will do with her as I please, and give her to whom ever I feel she deserves to be given to.",pseudo_civil,0.7,wiki_attacks
`NEWLINE_TOKENNEWLINE_TOKEN== Trolls and Trollys ==NEWLINE_TOKENI have been muffled from the discussion page so I cannot really defend myself against the darkness (the user darkness shine) so let me have my say please the user has also attacked others calling them ``dimwits`` and reverted more 10 times today as have I so if justice is to be done we both should be blocked or warned or whatever the admins do to punish cheers again   `,pseudo_civil,0.4,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN== Why has this effing article regressed? ==NEWLINE_TOKENNEWLINE_TOKENI am annoyed - nay, INFURIATED - to see that constructive edits made to this article have been truncated or have worsened in their quality. I approve of the multi-media inclusions - that is a definite improvement to the article's layout and presentation and also see that the previously blank section South Africa#Income_and_human_development Not to sound like a bigoted a**hole (ok, I am one anyway) but some people (I shan't mention their names...) should not be editing here. Is it me or has the overall quality of this article worsened in terms of prose and the quantity of content? Why has the article regressed from B to C class, and what is to be done so that we can finally get this article to good article status? And a final remark, to those people who want to advance their incendiary political views: leave, you are not welcome here. Even ``neutral`` editors here seem to be bent on including as much negative content on here as possible instead of favouring a more balanced perspective. And please hate me.    `",pseudo_civil,0.4,wiki_attacks
"`NEWLINE_TOKEN::::::::Thank you for that answer, but that's not what I asked. Have you or have you not read Mussolini's autobiography and speeches? That wasn't my question either; that's a new one. If you have, then you would know that claims of Fascism being anti-clerical is absurd (the position of individual anti-clerical self-professed Fascists is irrelevant to the ideology of Fascism itself). You would have to resort to conspiracy, as the would-be scholars have, and claim that Mussolini's ideology of Fascism was all a huge front and that he secretly was anti-Clerical and secretly considered anti-Clericalism intrinsic to Fascism. How convenient. And as for Darwinism, which was my other point, you won't find anything on that either. Mussolini never even stated anything about evolution (nor did Hitler, for that matter). Did he believe in evolution? Considering the times he lived in, probably. But he never mentioned it, let alone social Darwinism. Yet this article presents social Darwinism as if it were intrinsic to Fascism! NEWLINE_TOKEN::::::::To answer your question again, liberal definitions include obsession with race as ``racism``. And you certainly are obsessed with it. It took you two minutes before you ridiculously threw out the 'anti-Semite' and 'Nazi' cards, which told me that you embrace liberal definitions of 'racism'.   `",pseudo_civil,0.3,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN== Give a reason when you accuse someone of vandalism ==NEWLINE_TOKENI got a message telling me I got blocked. I made 2 changes on the same page, correcting the mispelled word ``brian`` into brain, and changing a wrong reference to the correct one. So please tell me, what the fuck is your problem ?`",pseudo_civil,0.5,wiki_attacks
"` January 2012 (UTC)NEWLINE_TOKEN::Seems I got my answer. PassaMethod keeps getting to add unsourced, original research and synthesis material to articles, warning after warning, with no consequences at all. Begoon, thanks for trying to help, I suppose. Wikid77, I don't care that PassaMethod is creating popular articles on ``very notable subjects``...as long as he is properly sourcing them, using citation templates, and isn't adding original research. But that's too much to ask for in his case. You, for example, had to clean up after his bare urls, not just his typos. My main concern is that he is consistently adding original research/synthesis to articles. This is very evident from the links I provided above. And he should damn well know better by now! He's been warned how many times now, without any consequences? And you people don't care because? Because I'm an IP using a proxy or VPN service? Really? So just because I am those things, you, DeltaQuad, get to act as those my concerns aren't valid and block me every damn time...while defending the shady PassaMethod? Wow. Thank you again, Wikipedia, for showing one reason why people are so critical of you.   20:12, 9`",pseudo_civil,0.3,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== About your concerns of Scooby-Doo The Dread of Chicago Page ==NEWLINE_TOKENNEWLINE_TOKENMIND YOUR OWN BUSINESS!! I am trying to propose an Idea and I can't do it on the Ideas Wiki because of a voice actor obsessed maniac! Please leave the article alone until fans blog it on other sites,pseudo_civil,0.8,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== Not an unjust threat ==NEWLINE_TOKENNEWLINE_TOKENDo not contribute to a topic unless you wish to contribute to it constructively. That is not an unjust thread. Perhaps if you would do research, you would be wrong less often. Thanks.",pseudo_civil,0.3,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENRon, you make the bold mistake of editing and deleting information added to articles where you have no level of knowledge on the actual topic. NEWLINE_TOKENNEWLINE_TOKENYou also are a very poor judge of what is good informative writing and what is not. NEWLINE_TOKENNEWLINE_TOKENYou appear to be a spoiled brat with absolutley nothing to do in life but make unfounded disruptive edits with his time. AKA..``no life``.NEWLINE_TOKENWho are you, what are your credentials, and please, Don't consider Retiring...DO!NEWLINE_TOKENNEWLINE_TOKENYou are a silly and small man hiding behind a computer screen.  NEWLINE_TOKENNEWLINE_TOKENCan we have a vote on that.NEWLINE_TOKENNEWLINE_TOKEN  `",pseudo_civil,0.5,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKENP.S.  Also, you say, Hi. ``I saw the copyright question that you put in your edit summary. Generally, edit summaries can be missed. It's best to ask them on your talk page.``  I am sorry to be so stupid, but I do not know what you mean by this.  Can you explain ?  How do I put it on my talk page? THANKS !   )`",pseudo_civil,0.3333333333333333,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN== Give yourself a pat on the back ==NEWLINE_TOKENNEWLINE_TOKENI've grown cold, Hodson. I no longer wish to maintain a civil manner. I have into a shark in a pond of minnows. My manners died when you humiliated and demonized me for a supposed ``mess`` (you obviously don't understand what redirect means, it only fazes out content, not ``messes`` it up.) So thank you, Hodson. Thank you, Moni. And a big round of applause to SandyGeorgia. You have showed me that playing nice won't work in our generation.   2:40 15 January 2012 (UTC)`",pseudo_civil,0.3,wiki_attacks
"NEWLINE_TOKEN:It would be really cool if misguided people such as yourself would stop jumping down my throat, and instead CONTRIBUTE TO THE ENCYCLOPEDIA. Thank you.",pseudo_civil,0.4,wiki_attacks
"```Sly SOB`` is a somewhat common teasing expression, not a way to seriously call somebody a son of a bitch. Please learn the vernacular before commenting on it in the future, it will save you from some embarrassment.   NEWLINE_TOKEN:::`",pseudo_civil,0.4,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENI did it to remove a mess a sock has continued to create for weeks. Please, go haead and put up what you want. I'm sorry my edit interfered with yours.",pseudo_civil,0.3,wiki_attacks
`NEWLINE_TOKENNEWLINE_TOKEN:::::::Hey MF please don't leave Wiki I totally get your family problems but Wingard is a stupid wackjob who will get blocked again. Please don't leave. I will miss you (   `,pseudo_civil,0.6,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN== Speedy deltion  ==NEWLINE_TOKENI know this artice was deleted. But that was not reason. You did tag on my article without reason? Please explain reason in detail. Now You can't explain reason. You are did it like just robot. You can't think about...I think you are idiot. So I don't care you did it...~,pseudo_civil,0.7,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN== Korea Development Bank FC ==NEWLINE_TOKENWhy did you delete article about Korea Development Bank FC? This artcle have references and don't have any reason to delete. Please explain reason in detail. If you deletion is right, so many football club article also deleted. User Cloudz679 did attach deletion tag, when I created new article, He is my stoker and he was idoit. Please explain deletion reason and revive article.",pseudo_civil,0.4,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== HELP! me ==NEWLINE_TOKENNEWLINE_TOKENwhy do you critisize and not help? english is my second language, i know i am abrupt but it is how i was raised and i cant not and i will not help that. I Believe that inserting penis size by RACE is important for a wikipedia encyclopedia as it is the TRUTH. If you disagree that penis size is the same for every race i will show you evidence but surely you are no innocent child all you have to do is watch a pornographic movie and you will see. Please Help Me insert this data bestly into wikipedia?",pseudo_civil,0.4,wiki_attacks
NEWLINE_TOKEN:I've removed your talk page access for making a legal threat. Please see WP:NLT.,pseudo_civil,0.4,wiki_attacks
"`::::*``Wikipedia is about presenting accurate information`` oh my bad. PLEASE pardon my silliness. I should have said, ``I was as stupid as they come for ever believing that wikipedia is all about presenting accurate information``. ``Telling the truth`` or ``presenting accurate information`` what difference does it really make here? stop it. Barry NEWLINE_TOKENNEWLINE_TOKEN`",pseudo_civil,0.4,wiki_attacks
"`:::::::  said to me ``shit-stirring troll: Fuck off, moron.`` on WP:ANI, Is that also a breach of civility? Civility yes? I am sorry but I don't think I've been adequately uncivil here. Or do you mean I have to be sycophantic? Barry NEWLINE_TOKENNEWLINE_TOKEN`",pseudo_civil,1.0,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN::IF YOU'RE ALLUDING TO BLOCKING OF MY ACCOUNT. Then I obviously don't want that. BUT IF YOU CAN really DELETE MY ACCOUNT ACCOUNT(like there will be no record of me ever being here). Then I sincerely say, PLEASE delete it. But Mind you, I'm not talking about ``only blocking my page``. I'm talking about whole account deletion which I think not possible for me to do. Maybe you know how to do it.   `",pseudo_civil,0.3,wiki_attacks
"`:::::I don't understand this. What is going on? Arthur Rubin just blocked me? I mean is this process autocratic? Like anyone can block any time with random allegations? I couldn't help getting deeply insulted by this kind of behaviour. Some one on another page called me ``shit-stirring troll`` or ``MORON`` and told me to ``Fuck off`` because I was asking questions. Now I'm the bad guy? WHAT IS THIS? It all started yesterday when I edited a page Criticism of Islam. Please do check its history. I concede, my previous edit might have not been up to wikipedia standards but the administrator , when I asked him why he reverted the changes, threatened to block me, told me ``be prepared to be blocked``(Now I know he was not the only one to feel that way). I ignored his threat as I was sanguine I was not being impolite or uncivil in any way. So subsequently I edited it for the last time and I truly kept it neutrally Informative (added Information which was not previously there on the page). But somebody reverted the changes again. Then I wanted to know more as to where was I going wrong. They told me that my sources are not reliable and other sources are simply reliable because they say so. Believe me that pretty much sums up their justification for reverting all of my changes.I am not a liar. I loathe sanctimonious Bigots.The truth is, criticism of islam article has so terribly untrue statements for sanitizing muhammad's misconducts and odious commands of Quran. It is less of a criticism of Islam and more of an apologetic exposition, a deadly attempt to justify many obscene misconduct of Muhammad) not to mention it is also fraught with atrocious lies with unreliable references. It is a grievous assault on history itself. No offense, but I think they don't know Islam very well.  NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN`",pseudo_civil,0.5,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN    I wrote in this article here   But it was erased! Is it not reliable? or Verifiable? And the other editors assert what Uri Rubin says, as the absolute truth. why? I wanted to change the article's language from ``He wrote erotic poetry about Muslim women`` (and trying to make it sound that as if it was the really the case prior to his brutal murder) to ``Later it was claimed by some historians that he wrote.. `` I also wanted to Insert the following  Come on guys. Don't succumb to obnoxious and humiliating lies. Please. I'm blocked now, I am told it was for reasons like ‎ ``Personal attacks or harassment``. Can anybody help me in their way?`",pseudo_civil,0.4,wiki_attacks
"NEWLINE_TOKENYou undid my additions to the Mountain Gorilla which clearly contributed to the page, Wikipedia, and the human species in its entirety. You are an anarchist and a communist. Sincerely hope you stub your big toe on your left foot tomorrow when you get out of bed. I would hope meaner things, but my just and kind heart is capable of no greater levels of hate than I have just described. Due to your rude behavior (which was completely uncalled for by the way) I will no longer contribute my vast intellectual knowledge to Wikipedia, depriving the world of knowledge that it deserves to have, and it is all thanks to you. I am obviously a far better man that you, and will waste no more of my time dealing with your pitiful existence.",pseudo_civil,0.6,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN== Careful! More vandalism may result a block. ==NEWLINE_TOKENNEWLINE_TOKEN  Warning: Your recent efforts show your intent on vandalizing Wikipedia, and administrators have warned you to stop now. Vandalism is any addition, removal, or change of content in a deliberate attempt to compromise the integrity of Wikipedia. Examples of typical vandalism are adding irrelevant obscenities and crude humor to a page, illegitimately blanking pages, and inserting obvious nonsense into a page. All users at Wikipedia are allowed to contribute usefully, and not cause any problems. If any further vandalism continues, you may be blocked from editing without notice; So be careful, and edit nicely. Thank you.   `",pseudo_civil,0.3,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENCAN I PLEASE BE UNBLOCKED I NEED TO MAKE A WIKI PAGE AND IT KEEPS BEING REMOVED BY ADMIN FOR ADVERTISING THERE IS NO ADVERTISING PLEASE GET BACK THE THE HELP AND SUPPORT ON WIKIPEDIA IS VERY POOR AND I AM SINCERELY DISAPPOINTED,pseudo_civil,0.3,wiki_attacks
`Also this User Walter Gorlitz is trying to persecute me due to his religious bigotry and intolerence of other viewpoints.  He seems to have a vendetta against any ``non-Christians`` from contributing to Wiki.  Please investigate and block HIM!!`,pseudo_civil,0.3,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== Faerie's Aire and Death Waltz ==NEWLINE_TOKENNEWLINE_TOKENHi. Just thought I'd let you know that I've declined your G1 nomination of Faerie's Aire and Death Waltz. The G1 criterion is very narrow, and should generally only be applied to pages consisting of incomprehensible gibberish with no meaningful content. Thanks!",pseudo_civil,0.7,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN== WP:OUTING ==NEWLINE_TOKENNEWLINE_TOKENAgain, I'm gonna report you, but please stop using personal names.    `",pseudo_civil,0.4,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENWhy do you delete my article, since it represent the correct information and not a dictionary definition? Do you stand for freedom of speech or for communist control? Please let alone the article. Greetings from London. Thanks. Cabbynet",pseudo_civil,0.4,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN(diff | hist) . . Getae‎; 21:45 . . (-37) . . Huon (talk | contribs)‎ (rv ``defined as a controversy``: source for that definition, please?)NEWLINE_TOKENwell what do you know.. whence came this 'super spiderman all-knowledgeable salvation prick' called Huon modifying facts about a 3000 years old written history nation? if wikipedia means just frustrated pricks and liers like this guy, then I'm out of here. no wonder why academia considers wikipedia a non-referenceable trash.. it's all about you guys`",pseudo_civil,0.5,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN::Can you PLEASE stop using the derogatory and offensive slang term of ``woo``, WLU? Its use could certainly be considered racist by some editors, although specifically not myself, and I AM NOT ACCUSING YOU OF BEING RACIST! NEWLINE_TOKEN::BUT other, more culturally sensitive editors, might consider that sort of bastardization and mocking of a legitimate mandarin word (``Wu``=without, as in ``Wei Wu Wei``: to do without doing/effortless action) to be a akin to a dropkick doofus squinting his eyes and chanting ``CHINKY CHONKY CHINKY CHONKY, WOO SHOO, FRY IN MY SOU'`` etc. We can discuss this topic objectivey without resorting to crass offensive slang terms with loading meanings. CHeers  `",pseudo_civil,0.5,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN:::::If that hideous botch is ``the established format``, please, throw it overboard!    `",pseudo_civil,0.5,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== I don't know what mental illnes you have, but please stay the fuck away from the reference desk with your vandalism. Do not remove this or I will add it again and again until you give up. I can keep this up forever. I will not have some bully removin ==NEWLINE_TOKENNEWLINE_TOKENI don't know what mental illnes you have, but please stay the fuck away from the reference desk with your vandalism. Do not remove this or I will add it again and again until you give up. I can keep this up forever. I will not have some bully removing my questions and I will get you banned if you keep this up. Is this perfectly clear? Do not ever touch any of my genuine questions again.",pseudo_civil,0.7,wiki_attacks
NEWLINE_TOKEN==Thanks==NEWLINE_TOKENFuck you too arsehole. Keep on owning wikiproject:aircraft. Wanker. I can see straight through you. twat.,pseudo_civil,1.0,wiki_attacks
NEWLINE_TOKENNEWLINE_TOKEN       Jime1138 I never said the articled was retracted. Please pay attention. The statement was retracted and quoting half of a retracted statement is misleading. Get a life because you are obviously enjoying having this terribly biased article out to mislead the public. Did you choose to suck at life or are you paid to do so?,pseudo_civil,0.4,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== do not encourage that idiot Sector001  ==NEWLINE_TOKENNEWLINE_TOKENi am who i say i am. he keeps rewriting the truth. he is a jerk and it is ridiculous that he would try to be such a cop. would both of you leave my words and experiences alone, please?",pseudo_civil,0.8,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN== you have been reported ==NEWLINE_TOKENNEWLINE_TOKENi reported you on the noticeboard. i am new to wiki and all of its ways, but i know i am in the right, and that you need to quit vandalizing the page that relates to me, personally. go away, please.",pseudo_civil,0.3,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKENSo then why don't ``you`` as a ``nonpartial`` editor who ``doesn't work for the bank`` remove it from the Anonymous article as well? Otherwise, I'll ask ``you`` to please keep the sarcasm and allegations of synthesize to ``yourself`` and I will be happy to   `",pseudo_civil,0.3,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN== Rutherford B. Hayes edits ==NEWLINE_TOKENNEWLINE_TOKEN``Please refrain from making unconstructive edits to Wikipedia, as you did at Rutherford B. Hayes with this edit.`` - NOT A CHANCE YOU LITTLE SHIT!   `",pseudo_civil,0.6,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKEN== Rutherford B. Hayes edits ==NEWLINE_TOKENNEWLINE_TOKEN``Please refrain from making unconstructive edits to Wikipedia, as you did at Rutherford B. Hayes with this edit.`` - NOT A CHANCE YOU LITTLE SHIT!   NEWLINE_TOKEN:P.S, Fuck you!   `",pseudo_civil,0.9,wiki_attacks
"NEWLINE_TOKENNEWLINE_TOKEN:Thanks,  but your remarks come across as a threat, and an accusation -insist? having a point?   you're welcome.",pseudo_civil,0.3,wiki_attacks
"Hi there Doc NEWLINE_TOKENNEWLINE_TOKENI have sought medical advice. Was not, thankfully, prescribed  A hideously-flavored beverage, bitter as bile. Somehow still popular in at least one state - I tried it twice and hated it. I already tried it twice. Or did I just say that? Anyway, thanks for the sage advice, and please don’t make a bad habit of keeping on coming back to this talk page and making me laugh like that, will ya, I can’t afford a sense of humor, let alone a new computer. I will not be making any links in this post to any cheeky or subversive or humorous webpages coz i haz not nkow henny , wot that are funny an' all. The medicine in the cupboard came fron the pharmacist (registered) and with discount A$17:95 it cost. With discount that is or did I say that? They keep all that sorta stuff on computers they do, the government an' what Cheers  PS nobody has twigged yet that I made this edit in wikipedia space, (diff | hist) . . (+7)‎ . . Wikipedia:Userfication ‎ (insert missing word (moved)) (top) and it aint got reverted yet. Nor can I be blocked for it,at the moment.  Have a laugh I know I w-   NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKEN",pseudo_civil,0.3,wiki_attacks
"`  Dear HJ, do you represent the Wikipedia censorship brigade? I do not usually engage in conversations here so please let me know what I did wrong and you deleted my comment that there are NYT article's about Bell's antisemitism, as well as questioning why you locked the page since Bell is DEAD. I  am a simple person, the type of people that Wikipedia was supposed to inspire to all contribute but totalitarian behavior like the one yo have exhibited both at Bell's page and here are what sours people with Wikipedia. Is not it bigoted behavior for Prioryman to call people that have opposing views ``dunderheads``?  I am sorry but ypur behavior, as well as prioryman's, along with your sarcastic tone in history is what diminishes Wikipedia and makes you equal to the totalitarian freepers. The facts are the facts. Is not the Gray Lady a sufficiently legitimate source? NEWLINE_TOKENNEWLINE_TOKEN`",pseudo_civil,0.4,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKENNEWLINE_TOKENYour text indicates directions of rotation using counterclockwise and clockwise notations. With horizontal viewpoints and horizontal rotation these terms are meaningless with a vantage point specified. Since you are such a ``perfection freak`` I thought you may be interested in the definition clarity not normally used. From the top is usually assumed by most...LOL. I always laugh when people get caught on the ``cup half full being a pessimist`` thing. I was trying to empty the cup!NEWLINE_TOKENThis is my ``segue`` into  needing an article on ``magnesium bis gycinate``. You seem like a very good candidate for an article of this nature. I have already been bullied and harrassed too many times to even attempt it. Thanks. Mixed message, or what?   `",pseudo_civil,0.3,wiki_attacks
"NEWLINE_TOKEN:::If 1rr apples to Zionist_political_violence please add the relevant codes to that page. At present they are not there. I object to your personal attack on me, and would like an apology.",pseudo_civil,0.3,wiki_attacks
"`NEWLINE_TOKENNEWLINE_TOKENI'm wondering whether to add the fact to the article that she recently received a bukkake from five black dudes and the video was uploaded to slutload.com. She was first face f*ucked. I'm not sure if it's notable enough to include but it was recent (rather surprising news) and her husband is filing for a divorce after she refused to swallow his sperm. I don't have a definite source for this, unfortunately. If I did, I would add it to the article. Anyone have any references? (BTW, I know it sounds preposterous and I'm surprised too but I've read this in a very reliable source (put in ``nicer terms`` like ``she engaged in sexual acts with african americans``).) Thanks guys.`",pseudo_civil,0.5,wiki_attacks
